"","X","lon","lat","epiraindiff","epirhdiff","epitdiff","finfwh","finfwf","finfwd","difflower","diffupper","V12"
"11688",19160,-70.300537109375,43.9454765319824,-3.7279,-4.86214,0.219799999999999,0.6450681,0.6225479,-0.0225202,-26.10441,26.64384,0.00738525062269701
"11689",19161,-70.2317504882812,44.0456466674805,-2.68802,-4.94451000000001,0.186959999999999,0.6461301,0.5866077,-0.0595224000000001,-33.31348,23.03004,0.00919973564630538
"11690",19162,-70.1627502441406,44.1457824707031,-1.86572,-5.08003000000001,0.165679999999998,0.6431263,0.6198808,-0.0232455,-28.10204,28.84749,0.0333941756109013
"11691",19163,-70.0934753417969,44.2458801269531,-2.51472,-5.16769000000001,0.28651,0.6390637,0.6292018,-0.00986189999999998,-25.48336,30.62602,0.00849457810469545
"11692",19164,-70.0239868164062,44.3459358215332,-2.65083,-5.46578,0.285399999999999,0.6371173,0.6343821,-0.00273520000000005,-22.14906,29.02436,0.0104833595393856
"11693",19165,-69.9542236328125,44.4459648132324,-1.60564,-5.3597,0.322279999999999,0.6262225,0.6348357,0.00861319999999999,-22.67248,32.04053,0.00668118138630547
"11694",19166,-69.8842468261719,44.5459365844727,-2.49984,-5.29542000000001,0.301480000000002,0.6300517,0.6211732,-0.00887850000000001,-24.4349,28.58712,0.0137886004544043
"11695",19167,-69.8140258789062,44.645881652832,-3.07183,-5.00379,0.3139,0.6325241,0.6222302,-0.0102939000000001,-23.7969,27.8431,0.0125194176495143
"11696",19168,-69.7435302734375,44.7457809448242,-2.77096999999999,-4.77247,0.353619999999999,0.6368647,0.6087616,-0.0281030999999999,-26.74427,22.97861,0.0256583299046937
"11697",19169,-69.6728210449219,44.8456382751465,-3.42189,-4.87263,0.436909999999997,0.6620401,0.6187403,-0.0432998,-27.57283,18.35362,0.000631119949801473
"11721",19285,-71.8107299804688,41.3830528259277,2.60689,-2.65448000000001,-0.75206,0.7180473,0.5973278,-0.1207195,-36.576394,5.526221,0.00271989611070467
"11722",19286,-71.7474060058594,41.4839134216309,2.27127,-2.53402,-0.688030000000001,0.6881786,0.5793914,-0.1087872,-34.82301,4.26554,0.00705851777661337
"11723",19287,-71.6838684082031,41.5847511291504,1.03944,-2.54622000000001,-0.587120000000001,0.6766406,0.5633456,-0.113295,-37.635702,3.786789,0.00591627981610543
"11724",19288,-71.6201171875,41.6855583190918,0.843970000000002,-2.46157000000001,-0.527540000000002,0.6817448,0.5366211,-0.1451237,-42.1602497,0.4945355,0.0044846933209044
"11725",19289,-71.5561828613281,41.7863388061523,0.15401,-2.51153000000001,-0.49203,0.6659734,0.5272325,-0.1387409,-42.371649,0.554891,0.00760075967340157
"11726",19290,-71.4920043945312,41.8871040344238,-1.01904,-2.47149999999999,-0.496859999999998,0.6549286,0.5151861,-0.1397425,-42.5886039,-0.06501607,0.00890279246699066
"11727",19291,-71.4276123046875,41.9878349304199,-0.64564,-2.78863,-0.58428,0.6483517,0.5478415,-0.1005102,-37.067596,7.524444,0.00800167117399297
"11728",19292,-71.3630065917969,42.0885429382324,-0.285999999999998,-3.16052999999999,-0.43891,0.6409795,0.5342389,-0.1067406,-41.16341,12.16348,0.00509737568009427
"11729",19293,-71.2981567382812,42.1892242431641,-1.9401,-3.20573,-0.448729999999998,0.6455364,0.528566,-0.1169704,-42.70025,10.35368,0.00246392369201232
"11730",19294,-71.2331237792969,42.2898750305176,-0.77159,-0.508589999999998,-0.647839999999999,0.6336153,0.4730163,-0.160599,-51.741175,3.639123,0.0112111696978019
"11731",19295,-71.1678466796875,42.3904838562012,1.16984,-0.375419999999998,-0.716170000000002,0.6240614,0.4819158,-0.1421456,-49.300713,6.136079,0.0131556317048052
"11732",19296,-71.1023559570312,42.4910774230957,1.27225,-0.623960000000004,-0.795730000000002,0.6130471,0.4512518,-0.1617953,-53.860021,1.673158,0.0292035227221987
"11733",19297,-71.03662109375,42.5916366577148,-0.167459999999998,-3.37263,-0.461239999999997,0.6311839,0.5190554,-0.1121285,-45.56193,11.78745,0.005620848615699
"11734",19298,-70.970703125,42.6921653747559,-1.31877,-3.62649999999999,-0.390029999999999,0.6404277,0.5252763,-0.1151514,-45.56039,12.57726,0.00703359747880938
"11735",19299,-70.904541015625,42.7926635742188,-1.30598,-4.34787999999999,-0.396879999999999,0.6397123,0.5529277,-0.0867846,-38.47331,15.07463,0.0192376879480989
"11736",19300,-70.838134765625,42.893138885498,-1.03579,-4.29836,-0.367840000000001,0.6477832,0.5550224,-0.0927608,-37.31303,12.37092,0.0464317151626972
"11737",19301,-70.7715148925781,42.9935684204102,-1.73474,-4.22709,-0.138489999999997,0.6463587,0.5651056,-0.0812531,-37.15857,14.87901,0.0410368724923913
"11740",19304,-70.5702819824219,43.2946739196777,-5.31683,-3.19463999999999,-0.60351,0.7742578,0.7335681,-0.0406897000000001,-19.92593,11.67462,0.0453969957917053
"11741",19305,-70.5027465820312,43.3949699401855,0.850570000000001,-4.9992,-0.15793,0.6556599,0.5953369,-0.060323,-32.9709,15.77781,0.045893030538501
"11742",19306,-70.4349670410156,43.4952430725098,-0.213719999999999,-4.86873999999999,-0.0682200000000002,0.6621428,0.5899324,-0.0722104,-35.11877,15.86596,0.0438303543382972
"11743",19307,-70.366943359375,43.5954666137695,0.4941,-4.74121000000001,0.0304299999999991,0.6458748,0.640424,-0.00545079999999998,-22.74443,25.78021,0.0305071287683987
"11744",19308,-70.2987060546875,43.695671081543,-0.52533,-3.94329999999999,0.0243900000000004,0.6598411,0.6508275,-0.00901359999999995,-22.14776,23.35106,0.00514264598088943
"11745",19309,-70.230224609375,43.7958374023438,-1.7469,-4.15607,0.117010000000001,0.6572667,0.6563377,-0.000928999999999958,-20.94151,24.27019,0.00504911573430178
"11746",19310,-70.1614990234375,43.8959503173828,-1.86803,-4.18682,0.12491,0.6405406,0.6362047,-0.00433590000000006,-21.99569,25.60566,0.0299595540199959
"11747",19311,-70.092529296875,43.996036529541,-2.63693,-4.43942,0.0929699999999976,0.6502448,0.6304928,-0.019752,-25.95269,25.27275,0.00264886056290692
"11748",19312,-70.0233459472656,44.0960845947266,-2.41334,-5.05067,0.0966900000000024,0.6347436,0.6281716,-0.00657199999999991,-26.46919,31.93587,0.0390882776460089
"11749",19313,-69.9539184570312,44.1960945129395,0.0915900000000001,-4.94635,0.114160000000002,0.630502,0.6340661,0.00356409999999996,-24.47006,32.73999,0.00727407608380304
"11750",19314,-69.8842163085938,44.2960662841797,3.0201,-5.18990000000001,0.191040000000001,0.6452482,0.6334735,-0.0117747,-23.93378,27.27354,0.0154116992680073
"11751",19315,-69.8142700195312,44.3959922790527,4.78101,-5.05071,0.239750000000001,0.6330469,0.6417351,0.00868820000000003,-22.70273,31.54808,0.0058378990501069
"11752",19316,-69.7441101074219,44.4958839416504,4.00391,-4.86619,0.18618,0.6333927,0.6278892,-0.00550349999999999,-21.76804,26.08571,0.0308591563294982
"11753",19317,-69.6737060546875,44.5957374572754,-0.12433,-4.96975,0.162459999999999,0.6372767,0.6275723,-0.00970440000000006,-23.15583,26.62664,0.00796495178159518
"11754",19318,-69.60302734375,44.6955490112305,-1.45072,-4.99726000000001,0.184940000000001,0.6556524,0.6151998,-0.0404526000000001,-27.22296,19.78137,0.00760131578059031
"11755",19319,-69.5321044921875,44.7953186035156,-0.545589999999997,-5.23979,0.3704,0.6531525,0.6087826,-0.0443699000000001,-30.04623,21.67981,0.0123037624885001
"11756",19320,-69.4609680175781,44.8950462341309,-2.86742,-5.35701,0.418330000000001,0.6688488,0.6138455,-0.0550033,-29.07876,16.71944,0.00611187076410857
"11757",19321,-69.3895568847656,44.9947242736816,-0.727880000000006,-4.96343999999999,0.42277,0.6814904,0.6165149,-0.0649755000000001,-27.4816,12.53947,0.0219869534403045
"11758",19322,-69.31787109375,45.0943641662598,1.45462000000001,-4.94342999999999,0.417060000000003,0.6958363,0.6250103,-0.0708259999999999,-27.390335,9.785402,0.0497447318696942
"11779",19436,-71.6128845214844,41.4363174438477,1.17932,-2.84350000000001,-0.81878,0.6971411,0.5914226,-0.1057185,-34.810593,8.670816,0.00513751991200451
"11780",19437,-71.5491943359375,41.5370712280273,1.05602,-2.51831,-0.70725,0.6794871,0.5917286,-0.0877585,-33.37418,10.25668,0.0052033480371918
"11781",19438,-71.4852600097656,41.6377983093262,1.99083,-2.40864000000001,-0.74981,0.6770435,0.5284414,-0.1486021,-43.4578115,-0.8974156,0.00305386281520725
"11782",19439,-71.421142578125,41.7384910583496,3.42467,-0.161270000000002,-0.99549,0.6734393,0.5376319,-0.1358074,-42.368529,1.645507,0.00187404633950905
"11783",19440,-71.3567810058594,41.8391723632812,2.5801,-0.157769999999999,-1.07024,0.6567396,0.5304908,-0.1262488,-41.487966,3.643354,0.00489045885480976
"11784",19441,-71.2922058105469,41.9398193359375,0.0391399999999997,-2.46763,-0.582599999999999,0.6473435,0.5194874,-0.1278561,-42.420404,3.502086,0.00776423677060478
"11785",19442,-71.2274169921875,42.0404319763184,0.710100000000001,-2.68757000000001,-0.623519999999999,0.6416508,0.5442527,-0.0973980999999999,-38.52094,11.38439,0.0103900593641981
"11786",19443,-71.1624145507812,42.1410255432129,0.389040000000001,-2.95354999999999,-0.570419999999999,0.6405982,0.5148351,-0.1257631,-45.93806,11.56723,0.00934881419410516
"11787",19444,-71.0971984863281,42.2415809631348,0.820119999999999,-0.513309999999997,-0.78519,0.635048,0.4534555,-0.1815925,-55.606169,3.489101,0.00720745815340251
"11788",19448,-70.8340454101562,42.6435394287109,0.452249999999999,-3.64338000000001,-0.56973,0.6557286,0.5320354,-0.1236932,-45.45114,12.15521,0.0233260660795054
"11789",19461,-69.9535522460938,43.9462547302246,-1.0811,-4.2496,-0.0127799999999993,0.6532579,0.6195076,-0.0337502999999999,-26.99808,22.57885,0.00774988625621376
"11790",19462,-69.8841857910156,44.046215057373,-0.756219999999999,-4.37451,0.00878999999999763,0.6394292,0.6389006,-0.00052859999999999,-23.77496,32.24175,0.00441310116929827
"11791",19463,-69.8145751953125,44.1461334228516,0.504660000000001,-4.53722,0.00926000000000116,0.6354261,0.6298529,-0.00557319999999994,-23.44788,29.95886,0.0392897204635005
"11792",19464,-69.7446899414062,44.2460098266602,4.06995,-4.77371000000001,0.0484399999999994,0.6444122,0.6289374,-0.0154748,-23.80314,24.73416,0.00816847636149021
"11793",19465,-69.674560546875,44.3458557128906,5.30245,-4.84559999999999,0.0717599999999976,0.6416897,0.635742,-0.0059477,-22.28635,26.82622,0.0263151923582967
"11794",19466,-69.604248046875,44.4456596374512,3.77497,-5.07584,0.110340000000001,0.6487375,0.63353,-0.0152074999999999,-23.22057,25.10802,0.0043032110861958
"11795",19467,-69.5336303710938,44.5454254150391,5.35357,-4.77417,0.061519999999998,0.6434717,0.6374581,-0.00601359999999995,-22.44694,26.16461,0.0248448907205088
"11796",19468,-69.4627685546875,44.6451416015625,4.90969,-4.75985999999999,0.0832900000000016,0.6424371,0.6317215,-0.0107155999999999,-23.49072,26.24013,0.00943526160040165
"11797",19469,-69.3916931152344,44.7448196411133,2.86973,-5.12244999999999,0.187450000000002,0.6534226,0.6108571,-0.0425654999999999,-28.5851,21.09901,0.00844382105390196
"11798",19470,-69.3203430175781,44.8444519042969,0.0299000000000014,-4.73727,0.27148,0.6665737,0.6224107,-0.0441630000000001,-27.39892,19.0652,0.00345145735369101
"11799",19471,-69.2487487792969,44.9440460205078,0.378709999999998,-4.86098,0.36046,0.6730374,0.6034219,-0.0696155000000001,-29.88511,13.71764,0.00527409312869054
"11800",19472,-69.1768798828125,45.0435981750488,2.08919,-4.9251,0.385270000000002,0.6854204,0.6083187,-0.0771017000000001,-29.81536,11.28303,0.044541164546402
"11801",19473,-69.1047973632812,45.1431083679199,1.7147,-4.86976,0.3812,0.688578,0.6198821,-0.0686959,-28.75912,12.0953,0.00549316077900386
"11803",19475,-68.9598388671875,45.341983795166,1.35133,-5.69447000000001,0.41329,0.6949048,0.6343719,-0.0605329,-26.23482,12.26143,0.0373577705641992
"11804",19476,-68.886962890625,45.4413528442383,3.21319999999999,-5.43315,0.455580000000001,0.6908741,0.6300772,-0.0607969,-26.62205,13.31587,0.00254515578190251
"11805",19477,-68.8138427734375,45.5406875610352,5.09696,-5.11633999999999,0.375450000000001,0.6900333,0.6301773,-0.0598559999999999,-26.16211,13.36219,0.0316605552191973
"11819",19586,-71.4785766601562,41.3885536193848,4.66857,-3.00999,-0.87426,0.8178353,0.7530516,-0.0647837,-19.496959,4.314622,0.0362166357026084
"11820",19589,-71.2863159179688,41.6904716491699,3.83353,-2.45139,-0.76573,0.6784929,0.5841592,-0.0943337,-34.36857,9.129973,0.00402134677009514
"11821",19590,-71.2217712402344,41.7910614013672,3.74247,-2.46041,-0.79274,0.668135,0.5438794,-0.1242556,-38.406335,1.049617,0.00117427173519502
"11822",19591,-71.1570434570312,41.8916282653809,2.33113,-2.35225,-0.715709999999998,0.6554178,0.5287003,-0.1267175,-40.752139,3.094721,0.00146680964740398
"11823",19592,-71.0920715332031,41.9921493530273,0.01342,-2.47973,-0.583069999999999,0.6518639,0.5185585,-0.1333054,-42.637434,3.124154,0.00381797403780126
"11824",19593,-71.0268859863281,42.0926475524902,2.1462,-0.536280000000005,-0.886039999999998,0.6422384,0.4671772,-0.1750612,-55.775855,5.209372,0.00593262719769427
"11825",19594,-70.9614868164062,42.1931343078613,0.670079999999999,-0.582830000000001,-1.06288,0.6429324,0.4868687,-0.1560637,-50.378507,8.519772,0.00782221321898646
"11826",19598,-70.6976318359375,42.5947303771973,1.07913,-2.27401,-1.09502,0.7640125,0.703386,-0.0606265,-23.54496,11.57597,0.00936069524419736
"11827",19611,-69.8148193359375,43.896297454834,-1.01567,-4.51794000000001,-0.147569999999998,0.6568245,0.6441905,-0.012634,-22.00917,26.66531,0.0331498888757977
"11828",19612,-69.7452392578125,43.996166229248,0.2685,-4.25872,-0.04739,0.6488135,0.6266484,-0.0221651,-24.55409,26.98031,0.00702260524360554
"11829",19613,-69.6754455566406,44.0960006713867,0.445789999999999,-4.57568999999999,-0.0271499999999989,0.6140638,0.6132371,-0.000826700000000069,-24.22138,32.93715,0.00495132765708917
"11830",19614,-69.6054077148438,44.1957893371582,2.32361,-4.81708,-0.0425499999999985,0.6497105,0.6248324,-0.0248781,-25.46277,22.95157,0.00343126203369337
"11831",19615,-69.5351257324219,44.2955436706543,4.9567,-5.25200000000001,0.0801499999999997,0.6634234,0.6254282,-0.0379952,-26.25204,19.1857,0.00747758081189431
"11832",19616,-69.464599609375,44.3952522277832,5.82271,-5.25724,0.131499999999999,0.6620241,0.6425743,-0.0194498,-22.77733,22.08624,0.0117222638480072
"11833",19617,-69.393798828125,44.4949264526367,4.99549,-5.09392,0.178829999999998,0.6638224,0.6433412,-0.0204812000000001,-23.51887,22.82207,0.0326936169389072
"11834",19618,-69.3227844238281,44.5945587158203,4.89269,-4.7983,0.131740000000001,0.663059,0.6313527,-0.0317063,-25.11137,20.24569,0.0123340562753924
"11835",19619,-69.2514953613281,44.6941452026367,2.56195,-4.79083,0.134650000000001,0.6644205,0.6299131,-0.0345074,-26.14702,20.94908,0.0131556664548853
"11836",19620,-69.1799926757812,44.7936897277832,1.70476,-4.65375999999999,0.200900000000001,0.6512372,0.6258063,-0.0254308999999999,-26.60516,25.23602,0.0197407090737087
"11837",19621,-69.1081848144531,44.8931922912598,0.864729999999998,-4.72958,0.221170000000001,0.660335,0.6225912,-0.0377438,-25.80449,18.96164,0.0196357902716002
"11838",19622,-69.0361633300781,44.9926528930664,1.12437,-4.80228,0.30273,0.6796622,0.6147895,-0.0648727,-27.89825,13.00657,0.0188693269693943
"11839",19623,-68.9638671875,45.0920715332031,0.572959999999995,-4.71644999999999,0.321680000000001,0.6753236,0.6079631,-0.0673605,-28.79075,11.48939,0.00933817451861074
"11840",19624,-68.891357421875,45.1914443969727,-1.49292999999999,-5.32816,0.359950000000001,0.6744231,0.6238903,-0.0505328,-25.91107,14.86783,0.0285909234352957
"11841",19625,-68.8185424804688,45.2907676696777,-1.11206,-5.64946999999999,0.401889999999998,0.6797412,0.6329895,-0.0467517000000001,-25.013,14.56229,0.00405486134468447
"11843",19627,-68.6721801757812,45.4892845153809,4.7875,-5.37204,0.401430000000001,0.6900645,0.6363555,-0.053709,-25.45797,13.85175,0.018725797275188
"11855",19739,-71.1517028808594,41.6422805786133,1.42486,-2.23529000000001,-0.85332,0.6671898,0.5666553,-0.1005345,-36.229738,9.441352,0.00911326672899548
"11856",19740,-71.0870056152344,41.7427940368652,2.873,-2.26932000000001,-0.856470000000002,0.6614028,0.5457461,-0.1156567,-38.95964,5.950345,0.00715126428809754
"11857",19741,-71.0220947265625,41.8432655334473,1.98808,-2.32290999999999,-0.827399999999999,0.66571,0.5148882,-0.1508218,-44.301679,-1.326486,0.0047886558058039
"11858",19742,-70.9569396972656,41.9436988830566,1.04938,-2.32785,-0.81343,0.6546351,0.5233652,-0.1312699,-42.448597,5.055435,0.003741236462389
"11859",19743,-70.8916015625,42.044116973877,0.524540000000002,-2.46136,-0.68805,0.6544909,0.501618,-0.1528729,-48.39641,4.333193,0.00397500801599904
"11860",19744,-70.8259887695312,42.1445007324219,0.299810000000001,-2.59043,-0.666329999999999,0.6569795,0.5467235,-0.110256,-39.57153,9.7785,0.00396845364198839
"11861",19762,-69.6065673828125,43.9459571838379,0.654679999999999,-4.53360000000001,-0.115019999999998,0.6654886,0.6513871,-0.0141015,-20.79928,24.29188,0.00410856345040855
"11862",19763,-69.5365905761719,44.0457000732422,0.788950000000003,-4.85598999999999,-0.107479999999999,0.650217,0.6246875,-0.0255295000000001,-23.39409,25.70561,0.0182142538162964
"11863",19764,-69.4663696289062,44.145393371582,1.91079,-5.31383,-0.0392299999999999,0.6649948,0.6330497,-0.0319450999999999,-25.55361,20.57746,0.0296526155073806
"11864",19765,-69.3959045410156,44.2450637817383,4.67788,-5.44897,0.0652299999999997,0.6699119,0.6495704,-0.0203415,-23.5748,22.6931,0.0038005797138041
"11866",19767,-69.2542114257812,44.444263458252,4.47779,-5.46683999999999,0.198360000000001,0.6670542,0.6571551,-0.00989910000000005,-22.45172,24.86436,0.0276603169408887
"11867",19768,-69.1830139160156,44.5438079833984,3.60106,-5.1005,0.237069999999999,0.6741268,0.6503239,-0.0238029000000001,-24.14521,21.96394,0.00647500152830105
"11868",19769,-69.111572265625,44.6433067321777,3.07195,-4.98232,0.208819999999999,0.6814176,0.6514168,-0.0300007999999999,-23.49722,19.26811,0.0215820968603992
"11869",19770,-69.0398559570312,44.7427558898926,2.23596,-4.64734,0.0783999999999985,0.66459,0.6455463,-0.0190437,-23.55589,23.12536,0.00601505306511285
"11870",19771,-68.9678955078125,44.8421745300293,0.778190000000002,-4.79048999999999,0.107060000000001,0.6680468,0.6243369,-0.0437099000000001,-29.10171,20.2999,0.0103771380436939
"11871",19772,-68.8956909179688,44.9415397644043,0.286869999999997,-4.95759,0.148210000000002,0.6502002,0.6213469,-0.0288533,-26.45097,22.23454,0.0128794884841028
"11872",19773,-68.8232116699219,45.0408630371094,1.26086,-5.37642,0.238480000000003,0.6704362,0.6379714,-0.0324648000000001,-25.59865,21.22968,0.0181329646811079
"11873",19774,-68.75048828125,45.1401481628418,-1.05923,-5.55162,0.21594,0.6648084,0.636824,-0.0279844,-23.36237,20.41744,0.00865045399019948
"11874",19775,-68.6775207519531,45.2393798828125,-0.0451399999999964,-5.30274,0.307010000000002,0.6712056,0.6398766,-0.0313289999999999,-22.82167,17.79092,0.00590519528859801
