,X,lon,lat,hist25,fut25,defo25,V12
4508,6523,-84.49032593,43.48060608,98.94654999,99.47413221,0.527582218,0.004676478
4509,6524,-84.44754028,43.58791733,98.89173662,99.47542683,0.583690218,0.004888957
4510,6525,-84.40460205,43.69520569,98.75668462,99.48006754,0.723382915,0.003134986
4511,6526,-84.36151123,43.80249023,98.75713266,99.48161844,0.724485776,0.007683617
4512,6527,-84.3182373,43.90976715,98.66962563,99.43115636,0.761530733,0.009313804
4513,6528,-84.27481079,44.01703644,98.58018172,99.39858782,0.818406093,0.005847031
4514,6529,-84.23123169,44.12428284,98.19750434,99.28585692,1.088352585,0.007034122
4515,6530,-84.18746948,44.23152161,97.9543363,99.21490972,1.26057342,0.009953559
4516,6531,-84.14355469,44.33874512,97.60365978,98.92015395,1.316494171,0.013040842
4517,6532,-84.0994873,44.44596863,97.39858703,98.78799025,1.389403224,0.009593282
4518,6533,-84.05523682,44.55316544,97.15419311,98.60631425,1.452121143,0.008664392
4519,6534,-84.01083374,44.66035843,96.97039944,98.58091791,1.610518474,0.016397911
4520,6535,-83.96624756,44.76753235,97.35200923,98.69017601,1.338166777,0.008495808
4521,6536,-83.92150879,44.87469864,97.66937399,98.71871857,1.049344578,0.008981213
4522,6537,-83.87658691,44.98184204,97.99758062,98.95801742,0.960436794,0.007758534
4523,6538,-83.83151245,45.08897018,98.04046876,98.92998392,0.889515157,0.006028857
4524,6539,-83.78625488,45.19608688,97.77294122,98.77847504,1.005533818,0.010968872
4525,6540,-83.74081421,45.30318832,97.65962951,98.79860728,1.138977767,0.006427896
4526,6541,-83.69522095,45.41027069,93.42821738,98.00087045,4.572653073,0.019989161
4599,6670,-84.47067261,43.12773514,98.76024652,99.39740843,0.637161905,0.039112104
4600,6671,-84.42810059,43.2349968,98.84366441,99.42282206,0.579157653,0.008772721
4601,6672,-84.38537598,43.3422699,98.92193151,99.48049209,0.55856058,0.006925214
4602,6673,-84.3425293,43.44952011,98.89540971,99.45003319,0.554623482,0.038130749
4603,6674,-84.29949951,43.55676651,98.8878742,99.46242097,0.574546772,0.007792374
4604,6675,-84.25628662,43.66399765,98.72761598,99.44814439,0.720528413,0.003312407
4605,6676,-84.21295166,43.77122498,98.41562863,99.43091279,1.01528416,0.00212802
4606,6677,-84.16943359,43.87843704,98.64842147,99.43672451,0.788303036,0.005243168
4607,6678,-84.12573242,43.98564148,98.40936414,99.36947343,0.960109288,0.003343248
4608,6679,-84.08190918,44.09283447,98.30585001,99.29293855,0.987088533,0.010749
4609,6680,-84.03790283,44.20001602,98.09892188,99.22950957,1.130587692,0.005839419
4610,6681,-83.99371338,44.30718613,98.12966625,99.19700141,1.067335162,0.009403858
4611,6682,-83.94940186,44.41434097,97.90172029,99.16623957,1.264519281,0.001795486
4612,6683,-83.90490723,44.52147675,97.41509621,98.9101436,1.495047395,0.005089082
4613,6684,-83.86022949,44.6286087,97.29295526,98.79331054,1.50035528,0.008203387
4614,6685,-83.81536865,44.73573303,97.30129145,98.89093539,1.589643941,0.000431039
4615,6686,-83.77038574,44.84282303,97.37540643,98.93104884,1.555642408,0.003857874
4616,6687,-83.72521973,44.94991302,97.8540349,98.97092024,1.116885336,0.027602707
4617,6688,-83.67987061,45.05698395,97.99477451,98.97119561,0.976421094,0.024070089
4618,6689,-83.63433838,45.1640358,97.96985948,99.06655371,1.096694223,0.006814465
4619,6690,-83.58865356,45.2710762,97.95390416,98.94907,0.995165843,0.009494055
4688,6815,-84.53546143,42.56047058,97.66343467,99.21716636,1.553731694,0.049356663
4694,6821,-84.28094482,43.20383835,98.87086421,99.46341873,0.592554515,0.007514508
4695,6822,-84.23797607,43.31105042,98.86308055,99.47752133,0.614440779,0.005361826
4696,6823,-84.19488525,43.41823959,98.91778584,99.48341665,0.565630811,0.003988285
4697,6824,-84.15158081,43.52542114,98.76741691,99.44467244,0.677255538,0.021586707
4698,6825,-84.1081543,43.63259888,98.44215904,99.39485324,0.952694203,0.00938596
4699,6826,-84.06451416,43.73975754,98.17859174,99.35450318,1.175911437,0.02710896
4700,6827,-84.02075195,43.8469162,98.33787009,99.41119181,1.073321715,0.012323631
4701,6828,-83.97683716,43.9540596,98.43130949,99.40581518,0.974505688,0.00845783
4702,6829,-83.93273926,44.06119156,98.31735665,99.33779647,1.020439822,0.004763692
4703,6830,-83.88848877,44.16830444,97.75216031,99.18239066,1.430230346,0.006973441
4704,6831,-83.84405518,44.27541733,98.02585355,99.23305042,1.207196874,0.013240452
4705,6832,-83.79946899,44.38251495,97.90246251,99.15847806,1.25601555,0.016717358
4706,6833,-83.75469971,44.48959351,97.56905621,99.1305395,1.56148329,0.007595438
4707,6834,-83.70977783,44.59666061,97.41765758,99.06385519,1.64619761,0.010285796
4708,6835,-83.66467285,44.70371628,97.08971439,98.86526731,1.77555292,0.005840481
4709,6836,-83.6194458,44.81075287,97.37991103,98.92818163,1.548270604,0.005783523
4710,6837,-83.57397461,44.9177742,97.18565466,98.91713596,1.731481296,0.007474163
4711,6838,-83.52838135,45.02478027,97.69761543,99.00877361,1.311158186,0.02265834
4712,6839,-83.48260498,45.1317749,97.81799637,99.04881063,1.230814269,0.046950761
4713,6840,-83.43664551,45.23875809,97.94329767,99.02363262,1.080334954,0.007457999
4779,6962,-84.51586914,42.20788193,97.75931394,99.28911146,1.529797518,0.030353864
4784,6967,-84.30523682,42.74383926,98.20722439,99.26955256,1.062328172,0.036579408
4790,6973,-84.04736328,43.38676453,98.85424942,99.46041707,0.606167657,0.001398622
4792,6975,-83.96014404,43.60099792,98.56087196,99.40108467,0.840212714,0.015720695
4793,6976,-83.91629028,43.70809937,94.30790703,98.98491809,4.677011057,0.022232466
4796,6979,-83.78375244,44.02934647,98.06546053,99.37436699,1.308906462,0.033018582
4797,6980,-83.73922729,44.13640976,98.22507753,99.35393802,1.128860488,0.018975859
4798,6981,-83.69454956,44.24345016,98.20393575,99.35950649,1.15557074,0.007025069
4799,6982,-83.64971924,44.35047913,97.90864683,99.30900924,1.400362417,0.002827709
4800,6983,-83.60470581,44.45749664,97.53430927,99.14241638,1.608107117,0.020567799
4801,6984,-83.55950928,44.56451035,97.3516073,99.13645553,1.784848231,0.00614303
4802,6985,-83.51416016,44.67150497,97.40450041,99.10637525,1.701874831,0.010893521
4803,6986,-83.46862793,44.77848053,97.56813773,99.10428915,1.536151418,0.004780191
4804,6987,-83.42294312,44.88544464,97.01707981,98.93249623,1.915416416,0.010892939
4881,7121,-83.98712158,43.14092255,98.57025598,99.38847734,0.818221358,0.018211662
4890,7130,-83.59014893,44.10429764,98.25497596,99.37984123,1.124865271,0.015208096
4891,7131,-83.54522705,44.21129227,97.97685236,99.39208765,1.415235286,0.019531341
4892,7132,-83.50012207,44.31825256,97.61788158,99.29419479,1.676313208,0.009125975
4893,7133,-83.4548645,44.42521286,97.66016157,99.23565148,1.57548991,0.005422237
4894,7134,-83.40942383,44.53216934,97.66246141,99.19817253,1.535711129,0.022579486
4895,7135,-83.36383057,44.63909149,97.06304602,98.94131847,1.87827245,0.011774335
4896,7136,-83.3180542,44.74600601,97.4435922,99.07215045,1.628558245,0.001524774
4967,7264,-84.14196777,42.3598175,98.09285963,99.32453723,1.231677596,0.042588597
4974,7271,-83.8404541,43.10916901,98.80972586,99.39230602,0.58258016,0.040741565
5059,7413,-84.03982544,42.22127914,98.03219248,99.35942423,1.327231743,0.009970101
5062,7416,-83.9112854,42.54231262,97.97471369,99.23836658,1.263652898,0.027730659
5065,7419,-83.78134155,42.86328125,98.13820101,99.23557921,1.097378198,0.00952107
5066,7420,-83.73773193,42.97025681,98.44350803,99.27759386,0.834085832,0.027472061
5070,7424,-83.56158447,43.39807892,98.54883878,99.35343338,0.804594591,0.024628718
5071,7425,-83.51715088,43.50501633,98.61830203,99.3531314,0.734829376,0.023527466
5074,7428,-83.38287354,43.825737,93.23390317,98.77959294,5.545689774,0.00932686
5075,7429,-83.33776855,43.93262482,92.70482222,98.66973369,5.96491147,0.025510703
5145,7557,-84.14974976,41.54779053,98.65933062,99.46860065,0.809270034,0.025543885
5155,7567,-83.7227478,42.61740875,97.88506057,99.16911725,1.284056681,0.041578128
5156,7568,-83.67919922,42.72433472,97.96274399,99.12966151,1.166917521,0.028046869
5158,7570,-83.59161377,42.93817902,98.27370221,99.20599929,0.93229708,0.030694623
5164,7576,-83.32495117,43.5794754,98.49660316,99.36394184,0.867338683,0.041674099
5168,7580,-83.1439209,44.00679779,92.64867103,98.64937573,6.000704699,0.016496019
5248,7718,-83.53372192,42.69218445,98.2497745,99.24594509,0.996170591,0.041779898
5249,7719,-83.48974609,42.79905319,98.27425706,99.17930485,0.905047793,0.004502475
5250,7720,-83.44564819,42.90590286,98.02644093,99.13334497,1.106904038,0.030183627
5256,7726,-83.17755127,43.54683685,98.36491635,99.29239699,0.92748064,0.019987021
5329,7858,-83.82165527,41.59150314,98.91022016,99.52404825,0.613828089,0.027966282
5340,7869,-83.34420776,42.76665115,98.33765784,99.23924907,0.901591228,0.04955577
5341,7870,-83.29986572,42.87343597,97.85245296,99.1196243,1.267171337,0.014247632
5423,8013,-83.4630127,42.0935173,98.98119914,99.50368263,0.522483488,0.010340027
5430,8020,-83.15420532,42.84078217,98.36307459,99.13200999,0.768935403,0.010503202
5518,8171,-82.96374512,42.91458511,98.49640604,99.23488097,0.738474931,0.028990616
5603,8322,-82.77279663,42.98804855,98.39620062,99.20953761,0.813336993,0.02093849
5604,8323,-82.72723389,43.09463501,98.25519687,99.18548041,0.930283536,0.006565796
5679,8470,-82.71829224,42.74162674,98.49362575,99.32686629,0.833240538,0.045024107
5680,8471,-82.67282104,42.8481636,98.51628664,99.27683364,0.760546997,0.024529951
5681,8472,-82.62719727,42.95468521,98.62792335,99.37784939,0.74992603,0.02523222
5682,8473,-82.58139038,43.06119919,98.15683906,99.2717833,1.114944238,0.024408873
5753,8620,-82.57330322,42.70820236,98.44441228,99.30699652,0.862584243,0.015761117
5755,8622,-82.48175049,42.92112732,98.21841037,99.26914145,1.050731073,0.032877808
5874,8901,-83.13061523,40.61906052,97.18572482,99.3644794,2.178754586,0.034733372
6052,9347,-82.88442993,40.09511566,96.41187719,99.23900606,2.827128874,0.015993148
6121,9504,-82.43835449,40.80532837,93.90070932,98.9514145,5.050705185,0.047043236
6127,9510,-82.16891479,41.44235229,99.37201357,99.49070466,0.118691091,0.018164359
6248,9802,-82.24752808,40.52558899,93.49490267,98.98776842,5.492865751,0.00996432
6249,9803,-82.20288086,40.63164139,93.80389502,98.89674181,5.092846788,0.038171503
6256,9810,-81.88598633,41.37394333,96.96715976,99.1912203,2.224060534,0.023325079
6310,9948,-82.28594971,40.06764221,94.49078253,99.09706523,4.606282699,0.033316833
6313,9951,-82.152771,40.38562393,93.91960943,98.95271017,5.033100739,0.018694178
6389,10110,-81.60375977,41.30478287,96.33699792,99.19106159,2.854063676,0.002157515
6390,10111,-81.55737305,41.41068649,99.24543551,99.54296158,0.297526069,0.017340832
6431,10234,-82.61877441,38.51768875,98.29375635,98.888717,0.594960651,0.041826344
6447,10250,-81.91976929,40.21142578,94.34407032,99.08660474,4.742534423,0.004923853
6456,10259,-81.50927734,41.16411209,99.13528662,99.52844935,0.393162733,0.045499311
6460,10263,-81.32263184,41.58739853,94.74725351,99.10723909,4.35998558,0.036217622
6461,10264,-81.27557373,41.6932106,92.7252938,98.84788731,6.122593513,0.01750959
6518,10402,-81.69067383,40.38863754,93.54855112,98.96325205,5.414700925,0.03498708
6531,10415,-81.08648682,41.76363754,91.44014635,98.81808859,7.377942247,0.020575615
6571,10536,-82.26242065,38.66222763,97.69956631,98.84085968,1.141293371,0.042715507
6596,10561,-81.134552,41.30536652,94.00089907,98.9595165,4.958617428,0.013386233
6597,10562,-81.08737183,41.4110527,93.59171956,98.90942483,5.317705263,0.045119779
6598,10563,-81.04003906,41.51674652,92.86946969,98.75117788,5.881708186,0.003886835
6600,10565,-80.94482422,41.72807693,93.70147188,98.97368717,5.272215281,0.045987593
6657,10702,-81.41317749,40.31907272,93.38483053,98.78132476,5.396494224,0.04249945
6666,10711,-80.99395752,41.26989746,95.06322055,99.08982447,4.026603925,0.046936665
6667,10712,-80.9465332,41.3755188,95.0631527,99.06286071,3.999708004,0.028646991
6668,10713,-80.89898682,41.48114014,94.23862475,99.0366218,4.797997054,0.017847799
6670,10715,-80.80334473,41.69233704,93.74478132,98.98966805,5.244886733,0.020382286
6671,10716,-80.75524902,41.79792786,93.3640307,98.93602431,5.57199361,0.021853869
6727,10852,-81.27468872,40.28402328,93.16773743,98.731091,5.563353569,0.034951239
6735,10860,-80.90093994,41.128685,94.81260629,99.04708102,4.234474725,0.047435818
6738,10863,-80.75808716,41.4453392,94.77362,99.01114819,4.237528189,0.010263445
6739,10864,-80.71014404,41.55088043,93.73722977,98.9764701,5.239240327,0.042021791
6740,10865,-80.6619873,41.65641022,92.66912845,98.79583797,6.126709519,0.025611681
6799,11003,-81.08996582,40.35431671,92.52675966,98.64214128,6.115381619,0.014876267
6808,11012,-80.66537476,41.30388641,94.52731152,98.91763197,4.390320445,0.049542942
6873,11155,-80.85794067,40.52974319,92.10164402,98.85530132,6.753657304,0.0143509
6874,11156,-80.81088257,40.6352005,92.88436939,98.85983381,5.975464419,0.010477317
6875,11157,-80.76367188,40.74064255,92.57915046,98.87922346,6.300073005,0.019446344
6877,11159,-80.66870117,40.95152283,93.36860681,98.8405935,5.471986688,0.026341048
6880,11162,-80.52505493,41.26779938,94.45830327,98.9737679,4.515464635,0.014575547
6881,11163,-80.47680664,41.37320328,94.30099507,98.87910627,4.578111201,0.009154041
6882,11164,-80.42843628,41.47861099,93.52585904,98.76762522,5.241766187,0.026155488
6883,11165,-80.37988281,41.58400345,92.06648003,98.67689467,6.610414643,0.013580498
6884,11166,-80.33111572,41.68938828,91.65690897,98.68282953,7.025920554,0.01229276
6885,11167,-80.28222656,41.79476547,90.83473553,98.61344873,7.778713199,0.011134722
6886,11168,-80.2331543,41.90013123,90.79822613,98.50997322,7.711747089,0.023026766
6934,11294,-81.22866821,39.33453751,95.55694475,98.64468395,3.0877392,0.035384935
6935,11295,-81.1831665,39.43994904,94.47854613,98.38991951,3.911373384,0.01888411
6945,11305,-80.7192688,40.49394608,93.03116864,98.70726433,5.676095688,0.027232661
6949,11309,-80.5291748,40.91545105,93.45673542,98.90166597,5.444930552,0.025128359
6950,11310,-80.48126221,41.0208168,94.461187,98.98718174,4.525994742,0.028555993
6951,11311,-80.4331665,41.12617111,94.13986933,98.92090342,4.781034091,0.006115991
6952,11312,-80.3848877,41.23151779,94.06955348,98.82229452,4.752741035,0.004116722
6953,11313,-80.33642578,41.33685684,93.00166501,98.6747893,5.673124291,0.008537533
6954,11314,-80.2878418,41.44219589,92.44027182,98.58858384,6.148312021,0.012593503
6955,11315,-80.23904419,41.54751968,91.67323018,98.63925126,6.96602108,0.010341095
6956,11316,-80.19009399,41.65283966,90.89499102,98.54850759,7.653516571,0.009324893
6957,11317,-80.14099121,41.75814056,89.87576102,98.3406829,8.464921878,0.010616769
6958,11318,-80.0916748,41.86344147,90.16220205,98.07615638,7.913954336,0.010310081
6959,11319,-80.04220581,41.96873474,90.1248386,97.81554091,7.690702316,0.033473793
7012,11448,-80.90863037,39.72065735,92.20232966,98.6036176,6.401287938,0.046136937
7021,11457,-80.48565674,40.66859436,93.64533981,98.90024617,5.254906368,0.018212986
7022,11458,-80.43783569,40.77390289,93.57290645,98.92654057,5.35363412,0.031023814
7023,11459,-80.38983154,40.87919617,93.97712708,98.87018521,4.893058128,0.011281061
7024,11460,-80.34170532,40.98449707,93.64840454,98.88569626,5.237291725,0.021133147
7025,11461,-80.293396,41.08978653,93.28519118,98.81363939,5.528448209,0.025411756
7026,11462,-80.24487305,41.19506454,92.93830657,98.64810741,5.709800836,0.004704823
7027,11463,-80.19622803,41.3003273,92.28497207,98.50009373,6.215121661,0.006602681
7028,11464,-80.1473999,41.4056015,91.3211517,98.50786399,7.186712294,0.005781009
7029,11465,-80.09841919,41.51086044,90.66631036,98.45804035,7.791729982,0.008056867
7030,11466,-80.04925537,41.61610413,89.89314961,98.28851524,8.395365627,0.00458017
7031,11467,-79.99990845,41.72133636,90.56262746,98.10106281,7.538435343,0.006830664
7032,11468,-79.95037842,41.82657242,90.58262932,97.76444323,7.181813908,0.004077421
7033,11469,-79.9006958,41.93178558,88.89012211,97.60092224,8.710800132,0.034325377
7034,11470,-79.85083008,42.03699875,88.88231699,97.45966309,8.577346105,0.021022066
7035,11471,-79.80078125,42.14219284,89.56736064,97.65623664,8.088876,0.031903331
7095,11606,-80.39474487,40.52705765,93.14003972,98.69774534,5.557705622,0.008624165
7096,11607,-80.34689331,40.63230515,94.05696107,98.77531339,4.718352319,0.00873768
7097,11608,-80.29885864,40.7375412,93.90911339,98.94458272,5.035469331,0.028052047
7098,11609,-80.25067139,40.84277725,93.49456288,98.86752046,5.37295758,0.003645264
7099,11610,-80.20230103,40.94799042,92.7876882,98.70957329,5.921885088,0.00829133
7100,11611,-80.15377808,41.05321121,92.58013956,98.66217077,6.082031215,0.004142516
7101,11612,-80.10507202,41.15842819,92.06384458,98.47704659,6.413202006,0.005742557
7102,11613,-80.05621338,41.26362991,91.37651963,98.42670261,7.050182974,0.010325943
7103,11614,-80.00714111,41.36882019,90.81290915,98.4490836,7.636174446,0.009664489
7104,11615,-79.95794678,41.47401047,91.09228809,98.40249443,7.31020634,0.007790476
7105,11616,-79.90856934,41.5791893,90.43754516,98.07337679,7.635831627,0.002804131
7106,11617,-79.85900879,41.6843605,89.49421156,97.79991619,8.305704628,0.008542527
7107,11618,-79.80926514,41.78951263,89.4655148,97.41965427,7.954139461,0.013510994
7108,11619,-79.75933838,41.89466476,89.39419468,96.84212407,7.447929388,0.008516379
7109,11620,-79.70925903,41.99980164,88.86786657,96.34393825,7.476071675,0.002822095
7174,11757,-80.20831299,40.59582901,94.48653919,98.8041858,4.317646609,0.001756583
7175,11758,-80.16003418,40.7009964,94.15559724,98.88287163,4.727274385,0.029963616
7176,11759,-80.1116333,40.80616379,92.56885667,98.74272963,6.17387296,0.004590113
7177,11760,-80.06307983,40.9113121,92.20077448,98.65920866,6.458434186,0.005253672
