,X,lon,lat,epiraindiff,epirhdiff,epitdiff,finfmh,finfmf,finfmd,V12
11479,18684,-72.41259766,41.47019196,0.37944,-2.71089,-0.57261,0.670998,0.4350269,-0.2359711,0.005431286
11480,18685,-72.35018921,41.57140732,-1.06431,-2.82329,-0.4082,0.6488154,0.436782,-0.2120334,0.001277656
11481,18686,-72.28759766,41.67261505,-1.69017,-2.94459,-0.38219,0.6359553,0.4359033,-0.200052,0.00559581
11482,18687,-72.22479248,41.7737999,-1.06839,-3.0145,-0.30183,0.6246783,0.4156759,-0.2090024,0.008152969
11483,18688,-72.16174316,41.87495804,-0.25702,-3.30496,-0.10616,0.6309548,0.4311761,-0.1997787,0.00637043
11484,18689,-72.09851074,41.97608185,-0.68265,-3.36606,0.00175,0.6304411,0.4514296,-0.1790115,0.006329335
11485,18690,-72.03503418,42.07718658,-2.4496,-3.64157,-0.03914,0.6276287,0.4350273,-0.1926014,0.007738034
11486,18691,-71.97137451,42.1782608,-5.09348,-3.74022,-0.08337,0.6272321,0.4365251,-0.190707,0.004169579
11487,18692,-71.9074707,42.27931213,-5.18393,-3.83231,0.04812,0.6308707,0.4003075,-0.2305632,0.001036998
11488,18693,-71.84338379,42.38032532,-4.08985,-3.84704,-0.01601,0.6148297,0.3631136,-0.2517161,0.003508214
11489,18694,-71.77905273,42.48132324,-6.87997,-3.97401,-0.02535,0.5966813,0.3641253,-0.232556,0.006977085
11490,18695,-71.71447754,42.58229065,-7.37585,-4.07661,0.00276,0.5846182,0.3916915,-0.1929267,0.010104686
11491,18696,-71.64971924,42.68321991,-5.12082,-4.23784,0.05268,0.5783456,0.3486144,-0.2297312,0.008987743
11492,18697,-71.5847168,42.78413391,-3.9625,-4.20171,0.01592,0.5537053,0.3123967,-0.2413086,0.006274182
11493,18698,-71.51953125,42.88500214,-3.13876,-4.27235,0.01778,0.5375477,0.3240935,-0.2134542,0.003789503
11494,18699,-71.45407104,42.98584747,-1.05197,-4.49075,-0.04133,0.5309085,0.3550167,-0.1758918,0.001602371
11495,18700,-71.38839722,43.08666611,-0.03044,-4.21072,0.17477,0.5560728,0.3949907,-0.1610821,0.00045552
11496,18701,-71.32250977,43.18744278,0.40706,-4.07877,0.25284,0.5697449,0.4331549,-0.13659,0.002035658
11497,18702,-71.25637817,43.28820419,-1.41655,-4.38274,0.21237,0.5793721,0.4714042,-0.1079679,0.00346748
11498,18703,-71.19003296,43.38891983,-3.28799,-4.53013,0.30613,0.5906691,0.4956721,-0.094997,0.004639903
11499,18704,-71.12347412,43.48960876,-4.23501,-4.36754,0.2315,0.5970519,0.5247505,-0.0723014,0.005572
11500,18705,-71.05664063,43.59025574,-3.15396,-4.756,0.20242,0.5866575,0.5216846,-0.0649729,0.006125283
11501,18706,-70.98959351,43.69086838,-2.23954,-4.51181,0.27567,0.5725123,0.4992402,-0.0732721,0.004511001
11502,18707,-70.92230225,43.79145813,-3.81031,-4.88077,0.27997,0.5764496,0.5088267,-0.0676229,0.004410508
11503,18708,-70.85479736,43.89200211,-4.66945,-4.96144,0.27975,0.5733666,0.5028481,-0.0705185,0.004569414
11504,18709,-70.78704834,43.99251556,-5.53544,-5.17959,0.32165,0.5723849,0.4938618,-0.0785231,0.005002979
11505,18710,-70.71908569,44.09298706,-4.38807,-5.24547,0.34075,0.5589557,0.5000028,-0.0589529,0.006855014
11506,18711,-70.65084839,44.19342422,-8.79596,-5.14524,0.41169,0.5913598,0.5467656,-0.0445942,0.006895458
11507,18712,-70.58239746,44.29383469,-7.02238,-4.9333,0.55487,0.6176398,0.5700991,-0.0475407,0.025269266
11508,18713,-70.51370239,44.39419937,-6.41716,-4.72465,0.59496,0.6327011,0.5861061,-0.046595,0.034806883
11509,18714,-70.44476318,44.49451447,-7.6525,-4.86496,0.61715,0.6399807,0.5814909,-0.0584898,0.005034912
11510,18715,-70.37554932,44.59480667,-6.47814,-5.29369,0.63051,0.671592,0.5969924,-0.0745996,0.008733108
11538,18828,-72.64862061,40.81610107,10.73917,-0.63982,-0.58397,0.7766966,0.5925588,-0.1841378,0.002991226
11539,18830,-72.52575684,41.01862717,8.35529,-1.09423,-0.55445,0.9379594,0.8070561,-0.1309033,0.040978134
11540,18833,-72.3399353,41.32226563,4.9518,-2.53949,-0.74228,0.7776602,0.5009405,-0.2767197,0.005224135
11541,18834,-72.27758789,41.42343903,2.076,-2.76838,-0.61983,0.7115125,0.4683614,-0.2431511,0.007693319
11542,18835,-72.21499634,41.52457428,0.31226,-2.6709,-0.53891,0.6786666,0.4374765,-0.2411901,0.004792283
11543,18836,-72.15222168,41.62569427,1.20793,-2.72682,-0.48713,0.6431202,0.4129432,-0.230177,0.000985853
11544,18837,-72.0892334,41.72678757,-0.48258,-3.02997,-0.43528,0.6389772,0.4192102,-0.219767,0.005262066
11545,18838,-72.02600098,41.82786179,-1.02745,-3.22424,-0.34017,0.63537,0.4250832,-0.2102868,0.006488366
11546,18839,-71.96258545,41.92889404,-1.1935,-3.22991,-0.19677,0.6344967,0.4107627,-0.223734,0.004946154
11547,18840,-71.8989563,42.02991867,-2.97993,-3.3702,-0.14606,0.6225521,0.4082346,-0.2143175,0.007456065
11548,18841,-71.83508301,42.13090897,-5.48789,-3.74331,-0.03671,0.6241886,0.3709087,-0.2532799,0.008582476
11549,18842,-71.77102661,42.23187256,-5.28728,-3.86848,0.0005,0.6046406,0.3467994,-0.2578412,0.007047726
11550,18843,-71.70672607,42.33281326,-6.30582,-3.68103,-0.00349,0.6028329,0.3302493,-0.2725836,0.003605558
11551,18844,-71.64221191,42.43371582,-5.17797,-3.64034,-0.02613,0.5860072,0.3502424,-0.2357648,0.000415161
11552,18845,-71.57751465,42.53459167,-4.73121,-3.88955,-0.13762,0.5763832,0.3379992,-0.238384,0.002565429
11553,18846,-71.51254272,42.63544083,-4.74165,-4.04262,-0.10548,0.5699237,0.3251788,-0.2447449,0.005244657
11554,18847,-71.4473877,42.73625946,-4.04692,-4.25322,-0.00599,0.5592559,0.3226667,-0.2365892,0.007710262
11555,18848,-71.38195801,42.83705521,-3.97435,-4.16263,-0.08071,0.5487459,0.373496,-0.1752499,0.009878321
11556,18849,-71.31634521,42.93782043,-2.70137,-4.06673,-0.06826,0.5598287,0.3783381,-0.1814906,0.010299242
11557,18850,-71.25048828,43.03853989,0.95469,-4.09751,0.02836,0.5652137,0.3845444,-0.1806693,0.008634723
11558,18851,-71.18441772,43.13923645,0.01887,-4.31907,0.12781,0.5857306,0.4074087,-0.1783219,0.007206716
11559,18852,-71.11810303,43.2399025,-0.30972,-4.41724,0.20029,0.597603,0.429015,-0.168588,0.006053366
11560,18853,-71.05157471,43.3405304,-1.86044,-4.1673,0.22873,0.5949948,0.4407678,-0.154227,0.005151787
11561,18854,-70.98480225,43.44113159,-3.74073,-4.47001,0.24386,0.5904635,0.4895142,-0.1009493,0.005116949
11562,18855,-70.91781616,43.54169464,-3.9469,-4.52332,0.24896,0.5905183,0.4881942,-0.1023241,0.006676085
11563,18856,-70.85058594,43.64222717,-4.09519,-4.50795,0.3013,0.5857881,0.4915595,-0.0942286,0.007028222
11564,18857,-70.78314209,43.74272156,-4.36905,-4.73838,0.30298,0.578416,0.4967941,-0.0816219,0.00688076
11565,18858,-70.71542358,43.8431778,-4.15556,-4.80819,0.27377,0.5984915,0.5164228,-0.0820687,0.006420493
11566,18859,-70.64749146,43.94360352,-3.83116,-5.02805,0.27639,0.5848137,0.5097152,-0.0750985,0.005716084
11567,18860,-70.5793457,44.0439949,-2.79426,-5.19154,0.25448,0.5733488,0.5162364,-0.0571124,0.006302279
11568,18861,-70.51092529,44.14434052,-4.51741,-5.32853,0.28517,0.6053858,0.542484,-0.0629018,0.014556923
11569,18862,-70.44226074,44.24465179,-8.03828,-5.13885,0.41967,0.610988,0.5472937,-0.0636943,0.009126348
11570,18863,-70.37338257,44.34493256,-9.70637,-5.04181,0.47535,0.6017197,0.547761,-0.0539587,0.006770383
11571,18864,-70.30426025,44.44516754,-8.98973,-4.94563,0.52906,0.6047783,0.5444777,-0.0603006,0.00340308
11572,18865,-70.23486328,44.54536438,-8.70941,-4.85025,0.58784,0.6235222,0.5645309,-0.0589913,0.015405222
11573,18866,-70.16525269,44.64551926,-5.12604,-4.84677,0.58102,0.6356436,0.5804889,-0.0551547,0.029221791
11602,18984,-72.14276123,41.37651062,4.00332,-2.54935,-0.71273,0.7786214,0.5510987,-0.2275227,0.007294946
11603,18985,-72.08001709,41.47756195,2.92423,-2.62438,-0.69565,0.6991731,0.4666873,-0.2324858,0.009727863
11604,18986,-72.01705933,41.57859421,2.21394,-2.62477,-0.57289,0.6649009,0.4238723,-0.2410286,0.004851369
11605,18987,-71.95388794,41.67961884,2.13404,-2.69932,-0.54142,0.6477642,0.4185548,-0.2292094,0.003245548
11606,18988,-71.89050293,41.78059006,-0.06815,-3.17647,-0.44013,0.6470355,0.4239949,-0.2230406,0.004879313
11607,18989,-71.8269043,41.88155746,-1.98716,-3.30558,-0.29767,0.6406494,0.425359,-0.2152904,0.004762729
11608,18990,-71.76309204,41.98248291,-2.411,-3.18882,-0.17443,0.6324136,0.4087176,-0.223696,0.003510434
11609,18991,-71.69903564,42.08338165,-3.9535,-3.38076,-0.21385,0.6153229,0.3496653,-0.2656576,0.004856397
11610,18992,-71.63479614,42.18426514,-4.42706,-3.59129,-0.2658,0.6071795,0.3259692,-0.2812103,0.00830238
11611,18993,-71.5703125,42.28511047,-4.53063,-3.49369,-0.26866,0.586524,0.3317785,-0.2547455,0.010118453
11612,18994,-71.50564575,42.38593292,-4.56854,-3.46526,-0.26999,0.5793952,0.3373272,-0.242068,0.007708224
11613,18995,-71.44073486,42.48673248,-4.26029,-3.52211,-0.27473,0.5798738,0.32989,-0.2499838,0.005017551
11614,18996,-71.37561035,42.58749771,-4.36544,-3.68281,-0.26782,0.5719635,0.3240578,-0.2479057,0.002574834
11615,18997,-71.3102417,42.68822861,-3.03167,-3.82705,-0.28173,0.581884,0.3370892,-0.2447948,0.00041059
11616,18998,-71.24465942,42.78892899,-4.00948,-4.03778,-0.12843,0.5748112,0.3560039,-0.2188073,0.001509514
11617,18999,-71.17883301,42.88961029,-2.52933,-4.22841,-0.09229,0.566004,0.3828026,-0.1832014,0.003166403
11618,19000,-71.11282349,42.99024582,-0.83164,-4.1784,-0.0331,0.5740011,0.3914932,-0.1825079,0.004594411
11619,19001,-71.04656982,43.09085464,0.25443,-4.06439,-0.05777,0.5792298,0.3694281,-0.2098017,0.005751575
11620,19002,-70.98007202,43.19142914,-0.0438,-4.27244,0.07396,0.5782594,0.3794419,-0.1988175,0.006630266
11621,19003,-70.91333008,43.2919693,-0.96527,-4.72209,0.04712,0.5929594,0.4059573,-0.1870021,0.007230485
11622,19004,-70.84640503,43.39248657,-2.25237,-4.65476,0.17367,0.6130842,0.4475232,-0.165561,0.004724852
11623,19005,-70.77923584,43.49295807,-3.72304,-4.5063,0.2123,0.6096588,0.4692183,-0.1404405,0.003336983
11624,19006,-70.71179199,43.59340286,-3.11704,-4.70421,0.18482,0.6023965,0.4479584,-0.1544381,0.003534036
11625,19007,-70.64416504,43.69380569,-3.26786,-4.85557,0.20871,0.5899285,0.464159,-0.1257695,0.003956157
11626,19008,-70.57629395,43.79417801,-3.59485,-4.84782,0.23507,0.5938263,0.4757491,-0.1180772,0.004652936
11627,19009,-70.50817871,43.89451981,-1.23373,-4.72917,0.28878,0.5910625,0.4802152,-0.1108473,0.005481286
11628,19010,-70.43981934,43.9948082,-3.96193,-4.83656,0.22296,0.5925631,0.50499,-0.0875731,0.004172644
11629,19011,-70.37121582,44.09508133,-4.05686,-5.07991,0.2807,0.6055387,0.5028315,-0.1027072,0.022195133
11630,19012,-70.30236816,44.19530487,-4.44953,-5.29982,0.29669,0.6003175,0.5305289,-0.0697886,0.003144334
11631,19013,-70.23330688,44.29549026,-5.45558,-5.31232,0.34668,0.5964462,0.5044708,-0.0919754,0.006401011
11632,19014,-70.16400146,44.39563751,-7.28202,-5.474,0.34813,0.6001129,0.514472,-0.0856409,0.023334319
11633,19015,-70.09442139,44.49575043,-5.67351,-5.42005,0.4232,0.6030162,0.5302286,-0.0727876,0.004792928
11634,19016,-70.02462769,44.59581375,-5.25928,-4.91472,0.44836,0.5861277,0.5328595,-0.0532682,0.017433705
11635,19017,-69.95458984,44.69584656,-6.77567,-4.70053,0.43026,0.5852597,0.534773,-0.0504867,0.009727516
11636,19018,-69.88427734,44.79583359,-4.15982,-4.95692,0.46866,0.566697,0.521175,-0.045522,0.038059953
11661,19130,-72.2578125,40.92529678,11.64083,-0.50256,-0.64161,0.8096924,0.6530148,-0.1566776,0.007953627
11662,19134,-72.00817871,41.329422,3.13645,-2.79641,-0.79812,0.813971,0.5666316,-0.2473394,0.0026798
11663,19135,-71.94525146,41.4303894,2.0089,-2.6261,-0.78017,0.7397683,0.5159221,-0.2238462,0.007521962
11664,19136,-71.88214111,41.53134155,2.74211,-2.68613,-0.62466,0.7043471,0.4696967,-0.2346504,0.008751994
11665,19137,-71.81878662,41.632267,1.49264,-2.74557,-0.58201,0.6880932,0.4717907,-0.2163025,0.005593286
11666,19138,-71.75521851,41.73316956,-0.85565,-2.97861,-0.41258,0.6753894,0.4447553,-0.2306341,0.00554339
11667,19139,-71.69143677,41.83403015,-3.76307,-3.05784,-0.37233,0.6595574,0.4242907,-0.2352667,0.006891053
11668,19140,-71.62744141,41.9348793,-3.83701,-3.02653,-0.3726,0.6374892,0.3922537,-0.2452355,0.004986195
11669,19141,-71.56323242,42.03569412,-3.0419,-3.18885,-0.40824,0.6171094,0.3649862,-0.2521232,0.002063269
11670,19142,-71.4987793,42.13649368,-2.57779,-3.35896,-0.43022,0.6001066,0.3571103,-0.2429963,0.001570077
11671,19143,-71.43414307,42.2372551,-2.61586,-3.25123,-0.40606,0.5819818,0.3296663,-0.2523155,0.004497261
11672,19144,-71.3692627,42.33798218,-3.45914,-3.29641,-0.42428,0.564814,0.3222447,-0.2425693,0.007145972
11673,19145,-71.30419922,42.43868637,-3.18065,-3.28067,-0.4065,0.5623343,0.3216765,-0.2406578,0.009588689
11674,19146,-71.23886108,42.53937531,-2.58875,-3.38114,-0.34606,0.5675052,0.3370243,-0.2304809,0.010390511
11675,19147,-71.17333984,42.64002228,-3.18962,-3.71485,-0.3801,0.581378,0.3576872,-0.2236908,0.008462778
11676,19148,-71.10757446,42.74063492,-3.63053,-3.93074,-0.32163,0.5986543,0.3531892,-0.2454651,0.006813518
11677,19149,-71.04156494,42.84120941,-1.86233,-4.22931,-0.29722,0.6023254,0.3593199,-0.2430055,0.005446545
11678,19150,-70.97537231,42.94177628,0.10527,-4.27278,-0.12666,0.5997327,0.3875611,-0.2121716,0.004270308
11679,19151,-70.90893555,43.04229355,-0.81159,-4.28529,-0.08658,0.5995098,0.392861,-0.2066488,0.008006401
11680,19152,-70.84225464,43.14278412,-1.41422,-4.33965,-0.102,0.5984761,0.4060593,-0.1924168,0.024908139
11681,19153,-70.77536011,43.24324417,0.39189,-4.58346,-0.22137,0.6083124,0.4242604,-0.184052,0.019723382
11682,19154,-70.70822144,43.34365463,-1.40806,-5.09967,0.04923,0.6591619,0.4374132,-0.2217487,0.013400827
11683,19155,-70.64086914,43.44404984,-2.05962,-5.05622,0.12397,0.658722,0.4296945,-0.2290275,0.008576081
11684,19156,-70.57327271,43.54440308,-0.82186,-4.33279,0.04883,0.6446725,0.4709008,-0.1737717,0.008134887
11685,19157,-70.50543213,43.6447258,-2.55304,-4.08701,0.11161,0.6315753,0.4758429,-0.1557324,0.018485034
11686,19158,-70.43737793,43.74501419,-0.91978,-4.10435,0.10184,0.6240537,0.4993632,-0.1246905,0.015676773
11687,19159,-70.36907959,43.84526062,-2.6825,-4.767,0.20977,0.614088,0.4952036,-0.1188844,0.005860683
11688,19160,-70.30053711,43.94547653,-3.7279,-4.86214,0.2198,0.6220999,0.4976767,-0.1244232,0.007385251
11689,19161,-70.23175049,44.04564667,-2.68802,-4.94451,0.18696,0.6291079,0.5014669,-0.127641,0.009199736
11690,19162,-70.16275024,44.14578247,-1.86572,-5.08003,0.16568,0.6187665,0.5210903,-0.0976762,0.033394176
11691,19163,-70.09347534,44.24588013,-2.51472,-5.16769,0.28651,0.60379,0.5181834,-0.0856066,0.008494578
11692,19164,-70.02398682,44.34593582,-2.65083,-5.46578,0.2854,0.6086823,0.5157823,-0.0929,0.01048336
11693,19165,-69.95422363,44.44596481,-1.60564,-5.3597,0.32228,0.6170892,0.5299753,-0.0871139,0.006681181
11694,19166,-69.88424683,44.54593658,-2.49984,-5.29542,0.30148,0.5977597,0.5313004,-0.0664593,0.0137886
11695,19167,-69.81402588,44.64588165,-3.07183,-5.00379,0.3139,0.5735689,0.5234162,-0.0501527,0.012519418
11696,19168,-69.74353027,44.74578094,-2.77097,-4.77247,0.35362,0.5783092,0.536334,-0.0419752,0.02565833
11697,19169,-69.67282104,44.84563828,-3.42189,-4.87263,0.43691,0.6090154,0.5511199,-0.0578955,0.00063112
11721,19285,-71.81072998,41.38305283,2.60689,-2.65448,-0.75206,0.8333555,0.5920847,-0.2412708,0.002719896
11722,19286,-71.74740601,41.48391342,2.27127,-2.53402,-0.68803,0.7503079,0.5179854,-0.2323225,0.007058518
11723,19287,-71.68386841,41.58475113,1.03944,-2.54622,-0.58712,0.7275674,0.5035432,-0.2240242,0.00591628
11724,19288,-71.62011719,41.68555832,0.84397,-2.46157,-0.52754,0.6925333,0.4517164,-0.2408169,0.004484693
11725,19289,-71.55618286,41.78633881,0.15401,-2.51153,-0.49203,0.6416798,0.4040039,-0.2376759,0.00760076
11726,19290,-71.49200439,41.88710403,-1.01904,-2.4715,-0.49686,0.6082516,0.3681447,-0.2401069,0.008902792
11727,19291,-71.4276123,41.98783493,-0.64564,-2.78863,-0.58428,0.5963605,0.3586537,-0.2377068,0.008001671
11728,19292,-71.36300659,42.08854294,-0.286,-3.16053,-0.43891,0.5976274,0.3499009,-0.2477265,0.005097376
11729,19293,-71.29815674,42.18922424,-1.9401,-3.20573,-0.44873,0.5820044,0.34003,-0.2419744,0.002463924
11730,19294,-71.23312378,42.28987503,-0.77159,-0.50859,-0.64784,0.4009689,0.2622997,-0.1386692,0.01121117
11731,19295,-71.16784668,42.39048386,1.16984,-0.37542,-0.71617,0.3883571,0.2625055,-0.1258516,0.013155632
11732,19296,-71.10235596,42.49107742,1.27225,-0.62396,-0.79573,0.4012648,0.2609093,-0.1403555,0.029203523
11733,19297,-71.03662109,42.59163666,-0.16746,-3.37263,-0.46124,0.57466,0.3524276,-0.2222324,0.005620849
11734,19298,-70.97070313,42.69216537,-1.31877,-3.6265,-0.39003,0.6081573,0.361691,-0.2464663,0.007033597
11735,19299,-70.90454102,42.79266357,-1.30598,-4.34788,-0.39688,0.6557791,0.4154157,-0.2403634,0.019237688
11736,19300,-70.83813477,42.89313889,-1.03579,-4.29836,-0.36784,0.668016,0.4244735,-0.2435425,0.046431715
11737,19301,-70.77151489,42.99356842,-1.73474,-4.22709,-0.13849,0.6587928,0.4587811,-0.2000117,0.041036872
11740,19304,-70.57028198,43.29467392,-5.31683,-3.19464,-0.60351,0.9480062,0.90228,-0.0457262,0.045396996
11741,19305,-70.50274658,43.39496994,0.85057,-4.9992,-0.15793,0.7320513,0.5007498,-0.2313015,0.045893031
11742,19306,-70.43496704,43.49524307,-0.21372,-4.86874,-0.06822,0.6959439,0.4754348,-0.2205091,0.043830354
11743,19307,-70.36694336,43.59546661,0.4941,-4.74121,0.03043,0.683709,0.5124569,-0.1712521,0.030507129
11744,19308,-70.29870605,43.69567108,-0.52533,-3.9433,0.02439,0.6886151,0.544998,-0.1436171,0.005142646
11745,19309,-70.23022461,43.7958374,-1.7469,-4.15607,0.11701,0.7098265,0.5743448,-0.1354817,0.005049116
11746,19310,-70.16149902,43.89595032,-1.86803,-4.18682,0.12491,0.6950646,0.5516909,-0.1433737,0.029959554
11747,19311,-70.0925293,43.99603653,-2.63693,-4.43942,0.09297,0.6746357,0.5590186,-0.1156171,0.002648861
11748,19312,-70.02334595,44.09608459,-2.41334,-5.05067,0.09669,0.6468559,0.5445897,-0.1022662,0.039088278
11749,19313,-69.95391846,44.19609451,0.09159,-4.94635,0.11416,0.6221744,0.5240843,-0.0980901,0.007274076
11750,19314,-69.88421631,44.29606628,3.0201,-5.1899,0.19104,0.6185398,0.5388803,-0.0796595,0.015411699
11751,19315,-69.81427002,44.39599228,4.78101,-5.05071,0.23975,0.614045,0.5500122,-0.0640328,0.005837899
11752,19316,-69.74411011,44.49588394,4.00391,-4.86619,0.18618,0.5912602,0.5316219,-0.0596383,0.030859156
11753,19317,-69.67370605,44.59573746,-0.12433,-4.96975,0.16246,0.5973496,0.5491617,-0.0481879,0.007964952
11754,19318,-69.60302734,44.69554901,-1.45072,-4.99726,0.18494,0.5977231,0.5403364,-0.0573867,0.007601316
11755,19319,-69.53210449,44.7953186,-0.54559,-5.23979,0.3704,0.5894568,0.5324333,-0.0570235,0.012303762
11756,19320,-69.46096802,44.89504623,-2.86742,-5.35701,0.41833,0.6095363,0.5548808,-0.0546555,0.006111871
11757,19321,-69.38955688,44.99472427,-0.72788,-4.96344,0.42277,0.6431957,0.5912127,-0.051983,0.021986953
11758,19322,-69.31787109,45.09436417,1.45462,-4.94343,0.41706,0.6526188,0.5891931,-0.0634257,0.049744732
11779,19436,-71.61288452,41.43631744,1.17932,-2.8435,-0.81878,0.8422706,0.6043497,-0.2379209,0.00513752
11780,19437,-71.54919434,41.53707123,1.05602,-2.51831,-0.70725,0.7780711,0.5646449,-0.2134262,0.005203348
11781,19438,-71.48526001,41.63779831,1.99083,-2.40864,-0.74981,0.7194866,0.462326,-0.2571606,0.003053863
11782,19439,-71.42114258,41.73849106,3.42467,-0.16127,-0.99549,0.5052699,0.3356999,-0.16957,0.001874046
11783,19440,-71.35678101,41.83917236,2.5801,-0.15777,-1.07024,0.4621723,0.3027937,-0.1593786,0.004890459
11784,19441,-71.29220581,41.93981934,0.03914,-2.46763,-0.5826,0.6178503,0.3680193,-0.249831,0.007764237
11785,19442,-71.22741699,42.04043198,0.7101,-2.68757,-0.62352,0.6187399,0.3738131,-0.2449268,0.010390059
11786,19443,-71.16241455,42.14102554,0.38904,-2.95355,-0.57042,0.6052009,0.3545624,-0.2506385,0.009348814
11787,19444,-71.09719849,42.24158096,0.82012,-0.51331,-0.78519,0.4176102,0.2765798,-0.1410304,0.007207458
11788,19448,-70.83404541,42.64353943,0.45225,-3.64338,-0.56973,0.6763857,0.4139488,-0.2624369,0.023326066
11789,19461,-69.95355225,43.94625473,-1.0811,-4.2496,-0.01278,0.7425313,0.602862,-0.1396693,0.007749886
11790,19462,-69.88418579,44.04621506,-0.75622,-4.37451,0.00879,0.6859896,0.5712816,-0.114708,0.004413101
11791,19463,-69.8145752,44.14613342,0.50466,-4.53722,0.00926,0.6600799,0.5718241,-0.0882558,0.03928972
11792,19464,-69.74468994,44.24600983,4.06995,-4.77371,0.04844,0.6582905,0.5840881,-0.0742024,0.008168476
11793,19465,-69.67456055,44.34585571,5.30245,-4.8456,0.07176,0.6514908,0.5946462,-0.0568446,0.026315192
11794,19466,-69.60424805,44.44565964,3.77497,-5.07584,0.11034,0.6274583,0.5708568,-0.0566015,0.004303211
11795,19467,-69.53363037,44.54542542,5.35357,-4.77417,0.06152,0.6178945,0.5646803,-0.0532142,0.024844891
11796,19468,-69.46276855,44.6451416,4.90969,-4.75986,0.08329,0.5968858,0.546577,-0.0503088,0.009435262
11797,19469,-69.39169312,44.74481964,2.86973,-5.12245,0.18745,0.5900786,0.5293888,-0.0606898,0.008443821
