"","X","lon","lat","epirainh","epirainf","epiraindiff","epirhh","epirhf","epirhdiff","epiaveth","epiavetf","epiavetdiff","V12"
"3834",5480,-85.2390747070312,44.4464454650879,36.32418,40.20564,3.88146,76.97023,73.70952,-3.26071,17.78396,19.13675,1.35279,0.00494845385541254
"3835",5481,-85.1969604492188,44.5540885925293,39.05444,41.51085,2.45641,76.83526,73.45302,-3.38224000000001,17.78783,19.17618,1.38835,0.0273824163456098
"3836",5482,-85.1546936035156,44.6617240905762,38.25166,42.10159,3.84993,77.32912,74.19116,-3.13796000000001,17.80013,19.16052,1.36039,0.014103866685609
"3837",5483,-85.1122741699219,44.7693405151367,42.12652,48.64184,6.51532,77.66484,74.65344,-3.01139999999999,17.78754,19.09135,1.30381,0.009215727509293
"3839",5485,-85.0269775390625,44.9845352172852,41.8981,54.74487,12.84677,76.90666,74.18967,-2.71699,17.82367,19.1076,1.28393,0.0219910654749995
"3840",5486,-84.9840698242188,45.0921096801758,41.16898,52.64265,11.47367,76.72041,73.98614,-2.73427,17.88598,19.0824,1.19642,0.023731114524594
"3841",5487,-84.9409790039062,45.1996765136719,40.04537,54.82697,14.7816,76.5567,73.99276,-2.56394,17.83905,19.10931,1.27026,0.0420470966892807
"3842",5488,-84.8977661132812,45.3072204589844,38.88417,50.53981,11.65564,76.1519,73.39094,-2.76096,17.91542,19.16118,1.24576,0.0387820441746101
"3843",5489,-84.8543701171875,45.4147529602051,35.24913,43.84983,8.6007,76.26384,73.58413,-2.67971,17.91835,19.19383,1.27548,0.0299755380942059
"3844",5490,-84.810791015625,45.5222778320312,33.75679,40.43144,6.67465,76.41522,73.95129,-2.46393,17.9972,19.21934,1.22214,0.0123662168158063
"3845",5491,-84.76708984375,45.6297836303711,36.58875,41.8476,5.25885,77.44753,75.25302,-2.19450999999999,17.86896,19.06878,1.19982,0.00241681010899697
"3915",5612,-85.824462890625,42.4783210754395,43.07551,44.638,1.56249,73.8193,70.31877,-3.50053,18.12166,18.69273,0.571070000000002,0.0265666833642015
"3917",5614,-85.7450561523438,42.6937522888184,41.0887,43.3904,2.3017,74.43346,70.90008,-3.53337999999999,18.05779,18.68313,0.625339999999998,0.0452134714791939
"3923",5620,-85.5033569335938,43.3399543762207,34.47246,38.73172,4.25926,74.35466,70.74763,-3.60702999999999,18.02482,19.22521,1.20039,0.00614133065209188
"3924",5621,-85.4625244140625,43.4476318359375,34.13674,38.0177,3.88095999999999,74.24243,70.6754,-3.56703,18.00022,19.26147,1.26125,0.0192887751854016
"3925",5622,-85.4215698242188,43.555305480957,32.80783,37.3596,4.55177,74.56554,70.87337,-3.69217,17.92141,19.22221,1.3008,0.00569666680671332
"3926",5623,-85.3804626464844,43.6629676818848,31.05045,35.48815,4.4377,74.25024,70.81446,-3.43578000000001,17.90831,19.28599,1.37768,0.00585569114431195
"3927",5624,-85.3392028808594,43.7706184387207,33.82639,36.3864,2.56001,76.17245,72.61407,-3.55838,17.84483,19.12865,1.28382,0.00521531631009253
"3928",5625,-85.2977905273438,43.8782653808594,36.8274,37.90278,1.07538,75.88497,72.3312,-3.55377,17.89846,19.21943,1.32097,0.00537672654278509
"3929",5626,-85.2562255859375,43.9859008789062,37.3345,37.12598,-0.20852,76.62648,73.08531,-3.54116999999999,17.81666,19.07985,1.26319,0.00536383105120564
"3930",5627,-85.2144775390625,44.0935211181641,34.58205,35.08035,0.4983,77.64743,74.35555,-3.29188000000001,17.71373,19.0326,1.31887,0.0052530517610947
"3931",5628,-85.172607421875,44.2011451721191,33.85876,34.73669,0.877930000000006,77.49624,74.19141,-3.30483,17.72457,19.02732,1.30275,0.00686803731949936
"3932",5629,-85.1305541992188,44.3087539672852,35.66702,35.19452,-0.472500000000004,77.59383,74.26288,-3.33095,17.66356,19.02863,1.36507,0.00618714216150096
"3933",5630,-85.0883483886719,44.4163513183594,34.87617,36.62194,1.74577,77.11803,73.9037,-3.21433,17.73739,19.12518,1.38779,0.0134190776245049
"3934",5631,-85.0459899902344,44.5239295959473,36.21558,37.9853,1.76972,77.17772,73.97432,-3.20339999999999,17.73221,19.11699,1.38478,0.00392101485289942
"3935",5632,-85.0034790039062,44.6315040588379,38.60834,40.81524,2.2069,77.27056,74.18072,-3.08984000000001,17.73777,19.09924,1.36147,0.00875956296439284
"3936",5633,-84.9607849121094,44.7390594482422,37.54612,43.61441,6.06829,77.77616,75.01897,-2.75719000000001,17.65434,19.06238,1.40804,0.0238222650507964
"3937",5634,-84.9179382324219,44.8466148376465,36.24751,44.16994,7.92243,78.7076,76.28471,-2.42289,17.54425,18.92226,1.37801,0.00417599228629228
"3938",5635,-84.8749389648438,44.9541435241699,35.01792,44.61174,9.59382,78.6763,76.38276,-2.29353999999999,17.52774,18.88505,1.35731,0.0108459488666952
"3939",5636,-84.831787109375,45.0616607666016,34.50855,46.84454,12.33599,78.35291,76.0727,-2.28021,17.5836,18.9682,1.3846,0.00659104943679267
"3940",5637,-84.7884521484375,45.1691741943359,34.75693,47.56998,12.81305,77.17416,74.75342,-2.42074,17.75672,19.07285,1.31613,0.00251544077819688
"3941",5638,-84.7449340820312,45.2766571044922,35.02156,42.47584,7.45428,75.55788,72.89206,-2.66582,17.8969,19.13621,1.23931,0.0102085660787878
"3943",5640,-84.6574401855469,45.4915885925293,34.83764,38.69745,3.85981,75.38839,72.61792,-2.77047,18.0609,19.33046,1.26956,0.00485415991979465
"3944",5641,-84.6134338378906,45.5990333557129,38.2242,42.2463,4.02209999999999,75.21988,72.57061,-2.64927,18.07547,19.33578,1.26031,0.0208949228083952
"4022",5770,-85.3553466796875,43.310230255127,35.3383,35.70179,0.363490000000006,74.24894,70.61827,-3.63067000000001,17.95066,19.17641,1.22575,0.0441330706779937
"4023",5771,-85.3143005371094,43.4178466796875,33.87838,34.63654,0.758159999999997,74.27806,70.6784,-3.59966,17.94067,19.17407,1.2334,0.00613050163260453
"4024",5772,-85.2730712890625,43.5254745483398,31.52086,33.4294,1.90854,74.63477,71.11286,-3.52191000000001,17.88673,19.15336,1.26663,0.032066616973502
"4025",5773,-85.2317199707031,43.6330680847168,30.29077,33.8929,3.60213,74.4265,70.79823,-3.62827,17.91051,19.21588,1.30537,0.00711052504850329
"4026",5774,-85.190185546875,43.740665435791,33.74321,35.53304,1.78983,75.56387,72.20121,-3.36265999999999,17.87323,19.13116,1.25793,0.0129027474765024
"4027",5775,-85.1485290527344,43.8482551574707,33.48945,37.39415,3.90470000000001,75.96256,72.28737,-3.67519,17.887,19.17596,1.28896,0.00751452917740636
"4028",5776,-85.106689453125,43.9558372497559,34.12787,37.29316,3.16529,75.83036,72.18791,-3.64245,17.86642,19.18842,1.322,0.00824593377189586
"4029",5777,-85.064697265625,44.063404083252,33.9258,33.74958,-0.176220000000001,76.04051,72.24597,-3.79454,17.88716,19.14113,1.25397,0.00906728663179024
"4030",5778,-85.0225830078125,44.1709671020508,33.42898,32.19108,-1.2379,76.65176,73.00063,-3.65112999999999,17.81353,19.11911,1.30558,0.0014965320480016
"4031",5779,-84.9802551269531,44.2785110473633,33.45222,32.18534,-1.26688,76.82121,73.10316,-3.71804999999999,17.77772,19.07033,1.29261,0.00654870320639134
"4033",5781,-84.8951721191406,44.4935684204102,35.07483,38.11967,3.04484,77.07219,73.84997,-3.22222000000001,17.71454,19.10976,1.39522,0.00587568261080662
"4034",5782,-84.8523864746094,44.6010856628418,36.33427,39.72077,3.38650000000001,77.3157,74.23939,-3.07631000000001,17.69461,19.11331,1.4187,0.0156764923369934
"4035",5783,-84.8094482421875,44.7085838317871,33.67453,39.6532,5.97867,77.3836,74.54941,-2.83419000000001,17.66864,19.07968,1.41104,0.00644655486009782
"4036",5784,-84.766357421875,44.8160781860352,31.19054,37.91369,6.72315,78.06872,75.64689,-2.42183,17.5605,18.98029,1.41979,0.00349415331940151
"4037",5785,-84.7230834960938,44.9235458374023,28.91474,37.96744,9.05270000000001,78.34948,76.05855,-2.29093,17.51413,18.91214,1.39801,0.000688266862709952
"4038",5786,-84.6796264648438,45.0310096740723,28.81485,38.35767,9.54282,78.00635,75.80236,-2.20399,17.5567,18.93067,1.37397,0.00469139627310966
"4039",5787,-84.6360473632812,45.1384544372559,29.8559,38.78326,8.92736,77.02248,74.79293,-2.22955,17.73146,19.03072,1.29926,0.0376928233398033
"4040",5788,-84.59228515625,45.2458915710449,34.31038,38.09981,3.78943,75.83407,73.09022,-2.74384999999999,17.87685,19.12278,1.24593,0.00385010379940809
"4041",5789,-84.54833984375,45.3532981872559,36.49307,39.71387,3.2208,74.91583,72.04904,-2.86678999999999,18.02063,19.2941,1.27347,0.0433485905827879
"4042",5790,-84.5042419433594,45.4607009887695,35.05548,40.92481,5.86933,74.73988,71.91267,-2.82720999999999,18.09463,19.37741,1.28278,0.00824554960379942
"4043",5791,-84.4599609375,45.5680847167969,39.28899,42.14289,2.8539,75.79384,73.2452,-2.54864000000001,18.01657,19.2658,1.24923,0.00559703404289991
"4113",5913,-85.4924926757812,42.5271873474121,42.43912,38.17797,-4.26115,73.23414,69.73218,-3.50196,18.0353,18.70216,0.66686,0.0426840081610038
"4114",5914,-85.4522399902344,42.6347961425781,40.82418,37.14152,-3.68266,72.76301,69.0114,-3.75161,18.07994,18.75685,0.676909999999999,0.0232694788073005
"4115",5915,-85.4118347167969,42.7423934936523,41.2852,35.47633,-5.80887000000001,74.64309,71.01023,-3.63285999999999,17.92747,18.70425,0.776779999999999,0.0351315573975057
"4117",5917,-85.33056640625,42.9575729370117,39.30994,36.57406,-2.73587999999999,72.90533,69.26697,-3.63836000000001,18.07556,19.04628,0.97072,0.0301453063576957
"4120",5920,-85.20751953125,43.2803115844727,34.317,33.25747,-1.05953,73.22914,69.46197,-3.76717000000001,17.99222,19.17951,1.18729,0.02964153046441
"4121",5921,-85.1661987304688,43.3878631591797,33.6844,34.36023,0.675830000000005,73.35574,69.59539,-3.76035,17.99573,19.19359,1.19786,0.0208042132115054
"4122",5922,-85.124755859375,43.495433807373,30.17348,31.97535,1.80187,74.25967,70.67266,-3.58701000000001,17.92549,19.12788,1.20239,0.00458269163630121
"4123",5923,-85.0831298828125,43.602970123291,28.68792,31.6541,2.96618,74.31371,70.73081,-3.5829,17.90952,19.17587,1.26635,0.00842863703260122
"4124",5924,-85.0413513183594,43.7105102539062,30.8311,34.02517,3.19407,74.65604,71.32349,-3.33255,17.87466,19.2128,1.33814,0.00618230087030014
"4125",5925,-84.9994201660156,43.8180465698242,31.37253,37.02499,5.65246,74.5943,71.26969,-3.32461000000001,17.90298,19.24195,1.33897,0.00121209480119688
"4126",5926,-84.9573364257812,43.9255638122559,31.38283,35.1,3.71717,75.5146,71.84345,-3.67115,17.90708,19.19883,1.29175,0.00459724286259444
"4127",5927,-84.9151000976562,44.033073425293,33.14723,34.07397,0.926740000000002,75.57812,71.63461,-3.94351,17.85325,19.13065,1.2774,0.00977529903079954
"4128",5928,-84.8726806640625,44.1405792236328,32.25752,33.24551,0.987990000000003,76.27024,72.4185,-3.85174000000001,17.84569,19.14842,1.30273,0.00735793519089611
"4129",5929,-84.8301391601562,44.2480621337891,32.39391,32.52706,0.133150000000001,76.29007,72.54624,-3.74383,17.8002,19.12389,1.32369,0.00363734251690317
"4130",5930,-84.7874145507812,44.355541229248,33.11852,35.25933,2.14081,77.40888,73.92642,-3.48246,17.66803,19.0044,1.33637,0.0198700590451963
"4131",5931,-84.7445373535156,44.4630126953125,33.28375,36.13109,2.84734,76.82647,73.46456,-3.36190999999999,17.7509,19.13759,1.38669,0.00422872523551376
"4132",5932,-84.7014770507812,44.5704689025879,33.22394,36.27468,3.05074,76.92218,73.84244,-3.07974,17.70224,19.12248,1.42024,0.00198532014858444
"4133",5933,-84.6582641601562,44.6779022216797,31.58552,36.63762,5.0521,76.87877,73.93044,-2.94833,17.73576,19.10331,1.36755,0.0044565496986877
"4134",5934,-84.6149291992188,44.785343170166,30.33149,35.30793,4.97644,77.28554,74.63395,-2.65159,17.64946,19.03729,1.38783,0.00858573826180731
"4135",5935,-84.5713806152344,44.8927536010742,29.47739,35.8533,6.37591,77.41403,74.97231,-2.44172,17.60847,19.02604,1.41757,0.00605158632970415
"4136",5936,-84.5276794433594,45.0001525878906,28.71529,35.57176,6.85647,76.95959,74.58335,-2.37624000000001,17.60628,18.98375,1.37747,0.00532745887281294
"4137",5937,-84.4838256835938,45.1075477600098,30.60147,37.69925,7.09778,75.86696,73.33591,-2.53105000000001,17.84955,19.14154,1.29199,0.00900252431851101
"4138",5938,-84.4397888183594,45.2149085998535,35.13098,38.9013,3.77032,75.44398,72.5355,-2.90848,17.95485,19.2116,1.25675,0.00849279147571025
"4139",5939,-84.3955688476562,45.322265625,35.71788,40.49791,4.78003,75.10395,72.26973,-2.83422,17.99736,19.28833,1.29097,0.0158758180514909
"4140",5940,-84.3511962890625,45.429615020752,35.16826,39.61259,4.44433,74.25178,71.41333,-2.83844999999999,18.05629,19.34157,1.28528,0.00801186122689046
"4141",5941,-84.3066711425781,45.5369300842285,38.60309,40.82791,2.22482,74.30747,71.41265,-2.89482,18.16105,19.43551,1.27446,0.00927460331109842
"4210",6064,-85.3060607910156,42.6050109863281,37.29216,33.9002,-3.39196,74.04755,70.55118,-3.49637,17.9312,18.66117,0.729969999999998,0.0361064622460958
"4212",6066,-85.224609375,42.8200912475586,39.98086,33.10961,-6.87125,74.27978,70.6525,-3.62728,17.91695,18.76353,0.846579999999999,0.0391052188136953
"4217",6071,-85.0182800292969,43.3576889038086,33.68438,33.88473,0.20035,73.48401,69.7627,-3.72131,17.99938,19.18359,1.18421,0.00871171536979176
"4218",6072,-84.9765625,43.4651832580566,31.06139,32.73118,1.66979,73.49365,69.89088,-3.60277000000001,17.95042,19.20417,1.25375,0.00270012032930111
"4219",6073,-84.9346923828125,43.5726737976074,29.55375,31.98868,2.43493,74.04226,70.64224,-3.40002,17.88715,19.12294,1.23579,0.00286322026289554
"4220",6074,-84.8926696777344,43.6801643371582,29.23393,33.3677,4.13377,74.25425,70.70294,-3.55131,17.90677,19.12289,1.21612,0.0304059725830044
"4221",6075,-84.8504638671875,43.7876319885254,30.76015,33.86282,3.10267,74.70983,71.48837,-3.22145999999999,17.88379,19.18376,1.29997,0.0307394908564902
"4222",6076,-84.8081359863281,43.8950996398926,30.35475,34.33292,3.97817,73.55097,70.0996,-3.45137000000001,17.98032,19.31581,1.33549,0.00347902613410866
"4223",6077,-84.765625,44.0025444030762,30.64493,32.17462,1.52969,75.14685,71.24254,-3.90431,17.93879,19.22973,1.29094,0.00382123872520168
"4224",6078,-84.7229614257812,44.1099891662598,32.13726,31.49905,-0.638209999999997,75.44406,71.41262,-4.03143999999999,17.83686,19.16581,1.32895,0.00562995119309306
"4225",6079,-84.68017578125,44.217414855957,31.06688,31.39226,0.325379999999999,76.33007,72.57052,-3.75955,17.80807,19.11593,1.30786,0.00387399750310635
"4226",6080,-84.6371765136719,44.324836730957,32.62734,33.56131,0.933970000000002,77.33119,73.95509,-3.37610000000001,17.63884,18.99197,1.35313,0.00445439965760386
"4227",6081,-84.5940551757812,44.4322509765625,31.77147,34.54287,2.7714,76.42824,73.01126,-3.41698000000001,17.77614,19.12658,1.35044,0.00884281349190275
"4228",6082,-84.5507202148438,44.5396461486816,30.46313,34.69116,4.22803,76.51109,73.34997,-3.16112,17.77734,19.12966,1.35232,0.00852772706320337
"4229",6083,-84.5072631835938,44.6470260620117,30.03773,35.24702,5.20929,76.36804,73.38731,-2.98072999999999,17.76062,19.14518,1.38456,0.00501138952179048
"4230",6084,-84.463623046875,44.7543983459473,30.6056,36.39747,5.79187,76.32975,73.61504,-2.71471000000001,17.75544,19.14758,1.39214,0.0187412409702929
"4231",6085,-84.4198608398438,44.8617553710938,29.26809,35.59014,6.32205,77.01398,74.51364,-2.50034000000001,17.65817,19.04139,1.38322,0.0194239268924861
"4232",6086,-84.3758850097656,44.9690971374512,29.23791,35.69736,6.45945,77.3014,74.94663,-2.35477,17.58625,18.98638,1.40013,0.00475152618830776
"4233",6087,-84.3317565917969,45.076416015625,33.04849,35.72792,2.67943,75.75549,73.04643,-2.70905999999999,17.85822,19.14149,1.28327,0.00564602331969866
"4234",6088,-84.2874755859375,45.1837310791016,34.8424,38.11168,3.26928,75.34936,72.39804,-2.95132000000001,17.9409,19.21858,1.27768,0.00900796455839981
"4235",6089,-84.2429809570312,45.2910270690918,34.60537,39.34889,4.74352,75.13877,72.41586,-2.72291,17.97416,19.20394,1.22978,0.00587951838149792
"4236",6090,-84.1983642578125,45.398307800293,32.4092,37.70477,5.29557,74.65939,72.10162,-2.55777,18.04982,19.29094,1.24112,0.00526856939449516
"4237",6091,-84.153564453125,45.5055770874023,34.57032,38.65361,4.08329,73.47894,70.52334,-2.95559999999999,18.19161,19.46465,1.27304,0.0110640457466076
"4310",6218,-84.9954833984375,43.0049476623535,36.19158,31.2029,-4.98868,73.29092,69.78184,-3.50908,17.98044,18.95487,0.974429999999998,0.032579617417106
"4311",6219,-84.9539794921875,43.1124153137207,35.09564,31.33354,-3.7621,73.16983,69.7147,-3.45513000000001,17.96584,19.05441,1.08857,0.0305698475250011
"4313",6221,-84.8705139160156,43.3273124694824,32.49058,33.56532,1.07474,72.45709,68.8445,-3.61259,18.03314,19.1604,1.12726,0.0344657332089895
"4314",6222,-84.8285522460938,43.4347534179688,30.64134,32.83759,2.19625,72.42628,68.76686,-3.65942000000001,18.03379,19.22454,1.19075,0.0217809861288885
"4315",6223,-84.7864074707031,43.5421905517578,30.32201,32.09596,1.77395,73.07748,69.50111,-3.57637,17.96369,19.1708,1.20711,0.00427844790379339
"4316",6224,-84.744140625,43.6496124267578,29.33234,33.95866,4.62632,73.3583,69.70435,-3.65394999999999,17.92907,19.18323,1.25416,0.00199359652680897
"4317",6225,-84.7016906738281,43.757022857666,29.23973,33.54721,4.30748,73.7286,70.16258,-3.56601999999999,17.92411,19.18351,1.2594,0.0187028839721961
"4318",6226,-84.6591186523438,43.864429473877,28.84626,33.47251,4.62625,73.63457,69.89555,-3.73902,17.93146,19.20553,1.27407,0.00607548003370795
"4319",6227,-84.6163330078125,43.9718208312988,29.4243,32.36962,2.94532,74.45272,70.86665,-3.58606999999999,17.92842,19.23102,1.3026,0.0264171936868962
"4320",6228,-84.5734252929688,44.0792045593262,31.0057,31.70799,0.702289999999998,74.41611,70.49231,-3.9238,17.99466,19.33088,1.33622,0.00870079141319735
"4321",6229,-84.5303344726562,44.1865692138672,32.64003,30.72737,-1.91266,75.69852,71.79523,-3.90329,17.91036,19.15771,1.24735,0.00838412350560702
"4322",6230,-84.4871215820312,44.2939376831055,33.58114,33.09234,-0.488799999999998,76.58364,73.08388,-3.49976000000001,17.78401,19.12355,1.33954,0.00404148603840326
"4323",6231,-84.4437255859375,44.4012870788574,32.00201,33.4422,1.44019,76.66843,73.39001,-3.27842,17.72766,19.12254,1.39488,0.022269119064994
"4324",6232,-84.400146484375,44.5086288452148,29.24107,34.97361,5.73254,76.50727,73.37746,-3.12981000000001,17.74664,19.13299,1.38635,0.00692575095249737
"4325",6233,-84.3564453125,44.6159477233887,28.66573,35.50928,6.84355,76.19988,73.17237,-3.02750999999999,17.79342,19.15405,1.36063,0.00302180367089022
"4326",6234,-84.3125305175781,44.7232513427734,28.89923,36.35145,7.45222,76.26438,73.50707,-2.75731,17.7699,19.14534,1.37544,0.0103822204565134
"4327",6235,-84.2684936523438,44.8305435180664,29.4073,36.20719,6.79989,76.42816,73.76508,-2.66308000000001,17.74551,19.08772,1.34221,0.0153447359653072
"4328",6236,-84.2242431640625,44.9378280639648,29.30945,36.61096,7.30151,75.91228,73.37781,-2.53447,17.83534,19.15414,1.3188,0.00339830050260304
"4329",6237,-84.1798706054688,45.0451011657715,31.67382,34.10576,2.43194,75.46397,72.48266,-2.98131000000001,17.92806,19.20887,1.28081,0.0109460362367102
"4330",6238,-84.1353149414062,45.15234375,32.56344,36.12534,3.5619,75.32042,72.39515,-2.92527,17.96945,19.23514,1.26569,0.00443394143290732
"4331",6239,-84.090576171875,45.2595825195312,32.92496,38.33242,5.40746,75.17775,72.29273,-2.88502,17.99867,19.23906,1.24039,0.00511375607459286
